fold,half_life_days,l2,alpha,beta,fund_loss,fit_seconds,log_loss_per_race,brier_score_per_race,ece_10bin,hit_rate_top1,hit_rate_top3,favorite_hit_rate,roi_edge20,n_bets_edge20,roi_edge30,n_bets_edge30,roi_edge40,n_bets_edge40,roi_edge50,n_bets_edge50,kelly_final_bankroll,kelly_pnl_pct,kelly_n_bets
fold2_val2025,913.125,0.01,-0.06850233742424046,1.1172527055697827,10345.797266689819,7.296864500000083,1.6380418395442724,0.7492674433433383,0.005917106520997278,0.366701244813278,0.729253112033195,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,913.125,0.01,-0.09306255875681785,1.0777489539279645,10929.11473024722,6.0855113999932655,1.7070611976658894,0.7739021365266892,0.009958890241092208,0.33638025594149906,0.7093235831809872,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,913.125,0.01,0.020386183404772582,1.0263246913255752,11211.507795329791,7.35070490000362,1.6105863181460776,0.7506439491015445,0.004985126066293021,0.3629242819843342,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,913.125,0.1,0.02958679716394045,1.087357483528687,9711.689075398905,8.002706700004637,1.6339274975793427,0.7461665276416646,0.006407656882174602,0.38110403397027603,0.7335456475583864,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,913.125,0.1,-0.06848649354487349,1.117240677908342,10345.827010016948,7.147113800005172,1.6380421264165173,0.7492674753293906,0.005916987749531251,0.366701244813278,0.729253112033195,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,913.125,0.1,-0.09349953880599317,1.0781842744071892,10929.226884400086,6.089369599998463,1.7070465069467173,0.7739118057168277,0.00963335736254193,0.33638025594149906,0.7111517367458866,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,913.125,0.1,0.021654816714458316,1.0257526609446397,11211.796430524364,6.558139000000665,1.6105822405334151,0.7506286778324426,0.005059005849590856,0.3629242819843342,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,913.125,1.0,0.03212229399150719,1.0860600460873298,9713.01161312796,6.556322099997487,1.633912068559789,0.746167221260834,0.006409808999364524,0.38110403397027603,0.7330148619957537,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,913.125,1.0,-0.06855747029651107,1.117265193241664,10346.1110826498,6.969575299997814,1.6380416108568128,0.7492674423644119,0.00591706558441245,0.366701244813278,0.729253112033195,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,913.125,1.0,-0.09974820610836765,1.080849718791916,10930.237385950843,5.515294500000891,1.7069363491341416,0.7739066764221042,0.00952967327397688,0.33638025594149906,0.7111517367458866,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,913.125,1.0,0.02215595626702299,1.0255106954287312,11213.451582012167,5.380505600005563,1.6105806110428926,0.7506247481134479,0.0052069182158950966,0.3629242819843342,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,1095.75,0.001,0.030719005021680595,1.0868350497525932,10704.39888064051,7.383760600001551,1.6339210740686565,0.7461645625607877,0.006354303587935533,0.38110403397027603,0.7335456475583864,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,1095.75,0.001,-0.06971368868693455,1.1177984832419872,11552.879245669026,6.73583040000085,1.6380239512976507,0.7492635923913799,0.005836528940134867,0.366701244813278,0.7287344398340249,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,1095.75,0.001,-0.09041170781749908,1.0765625561121033,12333.4860256198,6.169172699999763,1.707107119236376,0.7739074353661269,0.00996390819931115,0.33455210237659966,0.7111517367458866,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,1095.75,0.001,0.021870124506134157,1.0256137044697313,12662.912198167984,4.90382469999895,1.6105813834751153,0.7506317228561862,0.005354134240404037,0.3629242819843342,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,1095.75,0.01,0.030712494350574212,1.0868385890441237,10704.403540678268,7.487804899996263,1.6339210966700257,0.7461645785890655,0.0063542984631321485,0.38110403397027603,0.7335456475583864,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,1095.75,0.01,-0.06971357964452574,1.1177977443345342,11552.88204303153,6.421411900002568,1.6380239538489705,0.7492635910991443,0.005836507406244887,0.366701244813278,0.7287344398340249,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,1095.75,0.01,-0.08896265729378397,1.0758257925941623,12333.266598052187,6.664027500002703,1.7071325649202,0.7738943551807607,0.010248275985281233,0.3382084095063985,0.7093235831809872,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,1095.75,0.01,0.016894102304368348,1.0278674369119607,12662.313840443301,5.5704791999960435,1.6105964112239226,0.7506835243431034,0.003950250185306897,0.3629242819843342,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,1095.75,0.1,0.030699523688773815,1.0868455696679087,10704.448795251841,7.478603299998213,1.6339211829954892,0.7461646988915346,0.006354265135072015,0.38110403397027603,0.7335456475583864,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,1095.75,0.1,-0.06738178069476457,1.1165859942824123,11552.223577869881,7.467069600003015,1.6380592030923904,0.749270808064691,0.006065830632079115,0.36721991701244816,0.729253112033195,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,1095.75,0.1,-0.11582553905502459,1.0885344033356976,12336.986623057603,4.143843499994546,1.7065867857232762,0.7738967445128577,0.009943503727332572,0.340036563071298,0.7111517367458866,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,1095.75,0.1,0.017066492885457692,1.0277703005899426,12661.89810197526,6.458290000002307,1.6105958501413642,0.7506821459883013,0.003950318828519736,0.3629242819843342,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,1095.75,1.0,0.03223078697264774,1.0860034315173723,10705.800134048093,6.293308200001775,1.6339111891590918,0.7461677537175836,0.0064237535938451934,0.38110403397027603,0.7330148619957537,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,1095.75,1.0,-0.06973393009080366,1.1178271256810615,11553.163064337814,6.840608099999372,1.6380235100160148,0.7492641718687695,0.005836386983169996,0.366701244813278,0.7287344398340249,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,1095.75,1.0,-0.09934782609040506,1.080972810458165,12334.926063030995,5.698906200006604,1.7069316198412223,0.7739074123638003,0.009531326454474052,0.33638025594149906,0.7111517367458866,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,1095.75,1.0,0.01998389522570843,1.0264533568838548,12663.380534783779,6.151213600001938,1.6105876137332729,0.7506493058483196,0.0049855317959273115,0.3629242819843342,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
