fold,half_life_days,l2,alpha,beta,fund_loss,fit_seconds,log_loss_per_race,brier_score_per_race,ece_10bin,hit_rate_top1,hit_rate_top3,favorite_hit_rate,roi_edge20,n_bets_edge20,roi_edge30,n_bets_edge30,roi_edge40,n_bets_edge40,roi_edge50,n_bets_edge50,kelly_final_bankroll,kelly_pnl_pct,kelly_n_bets
fold1_val2024,913.125,0.001,0.03867134944593357,1.0826187531739024,9704.59110881003,6.686423599996488,1.63386379815546,0.7461520733587557,0.006160062834266713,0.38004246284501064,0.7330148619957537,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,913.125,0.001,-0.06586514314920834,1.1160661171783688,10337.609324835144,6.648790500003088,1.6380736631217205,0.749252977035286,0.005815001494570493,0.36877593360995853,0.7287344398340249,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,913.125,0.001,-0.06873881904562963,1.066145154717021,10921.10583290134,6.674306199995044,1.7074615046878154,0.7738618993582369,0.009250084290676386,0.33638025594149906,0.7056672760511883,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,913.125,0.001,0.01404374143859964,1.0290951672542386,11202.921271512962,5.589880799998355,1.6106031923887305,0.7507035465541961,0.004245995143575789,0.36553524804177545,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,913.125,0.01,0.03867191354889261,1.0826186984372732,9704.594028378458,6.773552599996037,1.6338637962727323,0.7461520727135784,0.006160068733880663,0.38004246284501064,0.7330148619957537,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,913.125,0.01,-0.06586711697960389,1.1160675247190137,10337.612241255147,6.617326599996886,1.6380736542776244,0.7492529812241007,0.005815024924013232,0.36877593360995853,0.7287344398340249,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,913.125,0.01,-0.07063002591251856,1.06706756238156,10921.083967067681,6.983692499998142,1.7074355750589922,0.7738697597773379,0.009294049870346835,0.33638025594149906,0.7074954296160878,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,913.125,0.01,0.013495723765742706,1.029353427541199,11202.924414352223,5.788849700002174,1.6106043933075387,0.75071002369622,0.004245902949123631,0.36553524804177545,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,913.125,0.1,0.03867679704156558,1.082616679848028,9704.623205411213,6.756634799996391,1.6338637760238115,0.7461520595950026,0.006160067108056173,0.38004246284501064,0.7330148619957537,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,913.125,0.1,-0.06587725366427793,1.1160709975463188,10337.641394116663,6.723145500000101,1.6380735655243006,0.7492529769075829,0.005815019942230444,0.36877593360995853,0.7287344398340249,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,913.125,0.1,-0.07039015511632059,1.0669377261516393,10921.223458421664,6.198454299999867,1.7074383337453178,0.7738686360739573,0.009294166483265852,0.33455210237659966,0.7074954296160878,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,913.125,0.1,0.017265510918443194,1.0276682281811607,11203.396483690058,5.37731519999943,1.6105955491843453,0.7506676448905408,0.004393437299067444,0.36553524804177545,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,913.125,1.0,0.038741154667140336,1.0825941110324588,9704.913234935657,6.665479600000253,1.6338634461640056,0.7461518710416759,0.006201127219415992,0.38004246284501064,0.7330148619957537,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,913.125,1.0,-0.0651874910827691,1.1156859956524077,10337.809457984913,7.112243800002034,1.6380834310481842,0.749254633281741,0.00581489348274405,0.3677385892116183,0.7287344398340249,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,913.125,1.0,-0.07841386873156941,1.0709167122458052,10922.795153543924,5.839962899997772,1.7073148669324962,0.7738841643132817,0.009853375079720622,0.33638025594149906,0.7093235831809872,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,913.125,1.0,0.01608436274706471,1.028180007438779,11204.358918863412,5.741851800004952,1.6105985469778643,0.7506808303846022,0.004246226748503564,0.36553524804177545,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,1095.75,0.001,0.03985734704070274,1.0820887080253874,10696.536802676437,7.358121899997059,1.6338554933229048,0.7461498609984839,0.006270744190175488,0.38057324840764334,0.7330148619957537,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,1095.75,0.001,-0.06507796450754093,1.1155396415395264,11543.622820879791,6.9654596999971545,1.6380870659242188,0.7492525765173951,0.005569475054528477,0.3677385892116183,0.7287344398340249,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,1095.75,0.001,-0.07414473873308791,1.0688171174007868,12325.51541920729,5.334650600001623,1.7073803080642278,0.7738689222182791,0.00925173823700625,0.33455210237659966,0.7093235831809872,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,1095.75,0.001,0.011950920609594604,1.0300199090912097,12651.844806311183,5.722865499999898,1.6106073217015198,0.750729030902772,0.004616141359387792,0.36553524804177545,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,1095.75,0.01,0.03985388147109455,1.082090873463497,10696.539733338257,6.830435199997737,1.633855500550709,0.746149862775562,0.006270749579194079,0.38057324840764334,0.7330148619957537,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,1095.75,0.01,-0.06507606949026153,1.1155370433182008,11543.625726079157,7.075632499996573,1.638087055486687,0.7492525621901925,0.005569442509036218,0.3677385892116183,0.7287344398340249,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,1095.75,0.01,-0.07360342973251564,1.0685905286330302,12325.557320954671,5.311516699999629,1.7073877784891625,0.7738679928555424,0.009252744847036413,0.33455210237659966,0.7093235831809872,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,1095.75,0.01,0.014119054165649701,1.0290669329065223,12652.01552343688,6.120823199998995,1.6106030411254342,0.7507027795177552,0.00424643677660224,0.36553524804177545,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,1095.75,0.1,0.03984654285561773,1.0820956148227099,10696.569026808513,6.6623590999952285,1.6338555727793898,0.7461498903313792,0.006270754216794154,0.38057324840764334,0.7330148619957537,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,1095.75,0.1,-0.06508904534512665,1.115542724022089,11543.654767682552,7.048725699998613,1.6380869513120013,0.7492525655369198,0.005569453164742448,0.3677385892116183,0.7287344398340249,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,1095.75,0.1,-0.07608064276269608,1.069667345078809,12325.842473060799,5.081370699997933,1.707353867352226,0.7738790491169174,0.009623706471990172,0.33638025594149906,0.7093235831809872,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,1095.75,0.1,0.014036590553403219,1.0290777725030518,12652.236806795398,5.588204200001201,1.6106031373626992,0.7507031314854467,0.004245980406921031,0.36553524804177545,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,1095.75,1.0,0.039773480240424916,1.0821398823665727,10696.860657966396,6.670919199998025,1.633856289878945,0.7461501554910083,0.006270707763187872,0.38057324840764334,0.7330148619957537,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,1095.75,1.0,-0.06640646883324491,1.1162608135855017,11544.005462067884,6.852178199995251,1.6380667452100761,0.7492503539972116,0.005768551340496046,0.36877593360995853,0.7287344398340249,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,1095.75,1.0,-0.07642401937353838,1.069899126882728,12326.33063637607,5.482059699999809,1.707347767114399,0.7738777736916389,0.009205458904581952,0.33638025594149906,0.7093235831809872,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,1095.75,1.0,0.0123600726102227,1.0298322903732222,12653.74069090898,4.94057270000485,1.6106066280987124,0.7507246425797084,0.0046161365995508455,0.36553524804177545,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
