race_num,rank,pgm,horse,P(ITM),P(win),cov,ML,PrimePwr,_reasons
11,3,7,Dragoon Guard,0.47739999999999994,0.1324,0.8526315789473684,,,"{'pos': [('purse change vs last', 1.752740524472485), ('finish position last race', 0.26353410964648677), ('jockey home = GP', 0.1084119465369219)], 'neg': [('won last race', -0.14724995288799736), ('last race field size', -0.1385461765671553), ('speed figure last race', -0.10992170661439857)]}"
11,4,6,Bullard,0.403,0.1111,0.47368421052631576,,,"{'pos': [('purse change vs last', 2.0775909440559057), ('pace type last race    MISSING = ', 0.1648668152927772), ('career win%', 0.15974133540251967)], 'neg': [(""days since jockey's last win"", -0.2639014257583775), ('no data: won last race', -0.22427849758045595), ('no data: finish position last race', -0.22427849758045595)]}"
11,5,8,Banishing,0.35109999999999997,0.0919,0.8947368421052632,,,"{'pos': [('purse change vs last', 0.5461533028384336), ('finish position last race', 0.26353410964648677), ('career win% on surface', 0.15046227635360832)], 'neg': [('career win%', -0.22257727837785746), ('jockey home = GP', -0.16261791980538284), ('won last race', -0.14724995288799736)]}"
11,6,1,Gigante,0.13640000000000002,0.0345,0.7263157894736842,,,"{'pos': [('purse change vs last', 0.9586616941318871), ('career win%', 0.15974133540251967), ('jockey win% on surface', 0.14514137541890695)], 'neg': [('finish position last race', -0.42997670905455626), ('days since last race', -0.16623594781977777), ('last race (days ago)', -0.16623594781977777)]}"
11,7,5,Princeof Power,0.118,0.0318,0.8947368421052632,,,"{'pos': [('career ITM%', 0.13294319074740074), ('finish position last race', 0.12483194955605215), ('jockey home = GP', 0.1084119465369219)], 'neg': [('purse change vs last', -0.6621852650491125), ('closer last race', -0.11114648055434115), ('jockey win% on surface', -0.08943755118173936)]}"
11,8,4,Full Screen,0.0276,0.0069,0.8105263157894737,,,"{'pos': [('career win%', 0.15974133540251967), ('jockey home = GP', 0.1084119465369219), (""at trainer's home track"", 0.09233886629034127)], 'neg': [('purse change vs last', -1.1673433997663598), ('career ITM%', -0.16145289145043332), ('finish position last race', -0.15257237974925203)]}"
11,9,3,Xcellent Start,0.0259,0.0061,0.8526315789473684,,,"{'pos': [('speed figure last race', 0.19440506010045916), ('last race field size', 0.1693342126583171), ('wins at this track', 0.16571310421662602)], 'neg': [('purse change vs last', -1.928897558257649), ('finish position last race', -0.42997670905455626), ('starts at this track', -0.28499469230111274)]}"
11,10,9,Barbadian Runner,0.0007999999999999999,0.0002,0.8736842105263158,,,"{'pos': [('finish position last race', 0.12483194955605215), (""at trainer's home track"", 0.09233886629034127), ('blinkers change', 0.09232983027959121)], 'neg': [('purse change vs last', -5.9484690836104015), ('jockey home = GP', -0.16261791980538284), ('last race field size', -0.1385461765671553)]}"
12,1,3,Teachintherelease,0.6123999999999999,0.2231,0.8631578947368421,,,"{'pos': [('purse change vs last', 0.26700381688954017), ('last race field size', 0.23091029103429636), ('trainer win% on surface', 0.16307665964448947)], 'neg': [('speed figure last race', -0.27066178218178016), ('career win%', -0.19357380233770133), ('won last race', -0.1314731722214262)]}"
12,2,2,Rayof Sunshine,0.4578,0.1538,0.8947368421052632,,,"{'pos': [('trainer win% on surface', 0.16307665964448947), ('trainer win% at track', 0.15747154334667424), ('trainer win% (1yr)', 0.14250943644445277)], 'neg': [('blinkers change', -0.11541228784948901), ('purse change vs last', -0.0983378543551724), ('last race field size', -0.07697009819117603)]}"
12,3,4,Catchthe Humor,0.44730000000000003,0.1509,0.8210526315789474,,,"{'pos': [('purse change vs last', 0.26700381688954017), ('last race field size', 0.23091029103429636), ('starts at this track', 0.09616385374880541)], 'neg': [('blinkers change', -0.11541228784948901), ('jockey win% on surface', -0.10196308898243969), ('career ITM%', -0.09006168571565581)]}"
12,4,5,Spotafreeone,0.37839999999999996,0.121,0.8631578947368421,,,"{'pos': [('jockey win% on surface', 0.28326963700698754), ('career win% on surface', 0.16159458912014601), ('finish position last race', 0.13870216123098905)], 'neg': [('career win%', -0.2390451755984105), ('won last race', -0.1314731722214262), ('purse change vs last', -0.0983378543551724)]}"
12,5,1,Runaldo,0.3661,0.1209,0.8631578947368421,,,"{'pos': [('finish position last race', 0.13870216123098905), ('speed figure last race', 0.12514970205562437), ('jockey win% on surface', 0.11736038218465131)], 'neg': [('won last race', -0.1314731722214262), ('pace progression last race', -0.11939873064067325), ('purse change vs last', -0.1002986414362384)]}"
12,6,7,Jubawithatwist,0.3173,0.1002,0.9052631578947369,,,"{'pos': [('career win% on surface', 0.14482805209423738), ('speed figure last race', 0.0990112319397422), ('trouble in last trip', 0.08897258100550946)], 'neg': [('career win%', -0.21424259257982975), ('last race field size', -0.1539401919583124), ('blinkers change', -0.11541228784948901)]}"
12,7,8,Social Chic,0.3123,0.0992,0.8631578947368421,,,"{'pos': [('career ITM%', 0.13351372870933476), ('blinkers change', 0.11541228784948904), ('career win%', 0.08899836907389957)], 'neg': [('starts at this track', -0.14861685939062186), ('purse change vs last', -0.1002986414362384), ('post position', -0.08552839486026056)]}"
12,8,6,Direct Appeal,0.1084,0.0309,0.8736842105263158,,,"{'pos': [('career win%', 0.45701675561082294), ('blinkers change', 0.11541228784948904), ('won last race', 0.07888390333285572)], 'neg': [('finish position last race', -0.41610648825518437), ('career win% on surface', -0.30894343342578284), ('avg finish (last 3)', -0.15219740529989623)]}"
13,1,1,Edy's Flame,0.4982,0.187,0.9052631578947369,,,"{'pos': [('finish position last race', 0.22696717437505118), ('trainer win% on surface', 0.15421471691047992), ('trainer win% at track', 0.15054453515006477)], 'neg': [('career win%', -0.15118208750408924), ('won last race', -0.13386359353454305), ('trainer win% at other tracks', -0.1079741127853136)]}"
13,2,5,Zip Start,0.4405,0.1525,0.8526315789473684,,,"{'pos': [('jockey win% on surface', 0.3062505169293152), ('blinkers change', 0.1259043140176244), ('purse change vs last', 0.09544740050953288)], 'neg': [('avg finish (last 3)', -0.10086455210948145), ('career win%', -0.09621225166465569), ('mid-pack last race', -0.06029535609038962)]}"
13,3,6,Shewonttalktome,0.43220000000000003,0.1495,0.8210526315789474,,,"{'pos': [('purse change vs last', 0.46274985883531145), ('last race field size', 0.20292116401713783), ('career ITM%', 0.163933725345903)], 'neg': [('blinkers change', -0.10492026168135365), ('jockey win% on surface', -0.07898220906011205), ('no data: trainer win% off layoff', -0.07444577749625868)]}"
13,4,8,Overnight Pow Wow,0.3458,0.1144,0.8631578947368421,,,"{'pos': [('career win% on surface', 0.3606061168388328), ('career ITM%', 0.32419591963930117), ('finish position last race', 0.22696717437505118)], 'neg': [('career win%', -0.5307165590026004), ('won last race', -0.13386359353454305), ('blinkers change', -0.10492026168135365)]}"
13,5,2,Malibu Years,0.2744,0.0876,0.8315789473684211,,,"{'pos': [('finish position last race', 0.22696717437505118), ('post position', 0.09774673501236389), ('purse change vs last', 0.09544740050953288)], 'neg': [('won last race', -0.13386359353454305), ('pace progression last race', -0.10592015198262993), ('blinkers change', -0.10492026168135365)]}"
13,6,9,God's Pride,0.2155,0.0657,0.8736842105263158,,,"{'pos': [('career win%', 0.18884811774390425), ('starts at this track', 0.16212748826200543), ('speed figure last race', 0.16103179705164428)], 'neg': [('wins at this track', -0.12627870489785145), ('career win% on surface', -0.12581976405556772), ('career ITM%', -0.11985572945701921)]}"
13,7,3,Juba's Parade,0.21509999999999996,0.0662,0.8526315789473684,,,"{'pos': [('beaten lengths last race', 0.2582454255966021), ('purse change vs last', 0.1612819933109339), ('blinkers change', 0.1259043140176244)], 'neg': [('finish position last race', -0.32784147511112227), ('starts at this track', -0.15259056797143086), ('jockey win% on surface', -0.142875331063997)]}"
13,8,10,The Sky Is Falling,0.2112,0.0663,0.8526315789473684,,,"{'pos': [('career win% on surface', 0.14390945098752886), ('wins at this track', 0.14178662085271332), ('blinkers change', 0.1259043140176244)], 'neg': [('finish position last race', -0.4665436443259918), ('career win%', -0.21015945080295145), ('post position', -0.09774673340823167)]}"
13,9,7,Somesugarnspice,0.18030000000000002,0.0539,0.8842105263157894,,,"{'pos': [('career win%', 0.21090003123383994), ('blinkers change', 0.1259043140176244), ('purse change vs last', 0.12192318512430916)], 'neg': [('career win% on surface', -0.1609845522655216), ('career ITM%', -0.15515710817705652), ('closer last race', -0.10104225504940104)]}"
13,10,4,Skie's Music,0.1719,0.0522,0.8736842105263158,,,"{'pos': [('finish position last race', 0.22696717437505118), ('career win%', 0.08045793103067864), ('shipping in today', 0.07705748091541026)], 'neg': [('purse change vs last', -0.3198443207817985), ('speed figure last race', -0.2413143195079532), ('won last race', -0.13386359353454305)]}"
13,11,11,Modest Kay,0.0149,0.0047,0.8947368421052632,,,"{'pos': [('career win%', 0.38444621087865555), ('blinkers change', 0.1259043140176244), ('won last race', 0.07649348201973889)], 'neg': [('purse change vs last', -1.0442629778715), ('career ITM%', -0.36127618441465303), ('career win% on surface', -0.2580441231844548)]}"
