fold,half_life_days,l2,fit_seconds,alpha,beta,gamma,fund_loss,n_features,ALL_n_entries,ALL_n_races,ALL_itm_base_rate,ALL_log_loss,ALL_brier,ALL_ece,ALL_corr_logit_pf_pm,ALL_log_loss_market,ALL_log_loss_fund,ALL_log_loss_vs_market_pct,ALL_itm_hit_top3,ALL_itm_precision_top3,ALL_itm_hit_top4,ALL_itm_precision_top4,ALL_itm_full_sweep_top3,ALL_longshot_n,ALL_longshot_hits,ALL_longshot_precision,ALL_longshot_base_itm_rate,GP_n_entries,GP_n_races,GP_itm_base_rate,GP_log_loss,GP_brier,GP_ece,GP_corr_logit_pf_pm,GP_log_loss_market,GP_log_loss_fund,GP_log_loss_vs_market_pct,GP_itm_hit_top3,GP_itm_precision_top3,GP_itm_hit_top4,GP_itm_precision_top4,GP_itm_full_sweep_top3,GP_longshot_n,GP_longshot_hits,GP_longshot_precision,GP_longshot_base_itm_rate,CT_n_entries,CT_n_races,CT_itm_base_rate,CT_log_loss,CT_brier,CT_ece,CT_corr_logit_pf_pm,CT_log_loss_market,CT_log_loss_fund,CT_log_loss_vs_market_pct,CT_itm_hit_top3,CT_itm_precision_top3,CT_itm_hit_top4,CT_itm_precision_top4,CT_itm_full_sweep_top3,CT_longshot_n,CT_longshot_hits,CT_longshot_precision,CT_longshot_base_itm_rate,MNR_n_entries,MNR_n_races,MNR_itm_base_rate,MNR_log_loss,MNR_brier,MNR_ece,MNR_corr_logit_pf_pm,MNR_log_loss_market,MNR_log_loss_fund,MNR_log_loss_vs_market_pct,MNR_itm_hit_top3,MNR_itm_precision_top3,MNR_itm_hit_top4,MNR_itm_precision_top4,MNR_itm_full_sweep_top3,MNR_longshot_n,MNR_longshot_hits,MNR_longshot_precision,MNR_longshot_base_itm_rate,CT+MNR_n_entries,CT+MNR_n_races,CT+MNR_itm_base_rate,CT+MNR_log_loss,CT+MNR_brier,CT+MNR_ece,CT+MNR_corr_logit_pf_pm,CT+MNR_log_loss_market,CT+MNR_log_loss_fund,CT+MNR_log_loss_vs_market_pct,CT+MNR_itm_hit_top3,CT+MNR_itm_precision_top3,CT+MNR_itm_hit_top4,CT+MNR_itm_precision_top4,CT+MNR_itm_full_sweep_top3,CT+MNR_longshot_n,CT+MNR_longshot_hits,CT+MNR_longshot_precision,CT+MNR_longshot_base_itm_rate
fold_val2025,547.875,0.1,6.462548499999684,0.05901975172852318,0.7907198098789503,-0.049916215425776345,31221.89949971815,205,30848,4162,0.40414289419087135,0.5534581036682972,0.18769898890637368,0.011943017604526759,0.6534983264492228,0.557812515087653,0.6166265343627976,0.7806227543445374,0.9776549735703989,0.6262213679320838,0.996155694377703,0.5755045651129265,0.1660259490629505,0,0,,0.40414289419087135,14703,1936,0.3942732775624022,0.559401705939817,0.19006877988593066,0.012710350707413566,0.6802173077058987,0.5630574202395494,0.6148314434220769,0.6492613663056134,0.9731404958677686,0.6098484848484849,0.9948347107438017,0.5672778925619835,0.15134297520661158,0,0,,0.3942732775624022,9637,1285,0.3993981529521635,0.5469812742202105,0.18526434383334475,0.01938057121969068,0.6798500619116847,0.5527507755600319,0.6110426784940413,1.0437798723983622,0.982101167315175,0.6274967574578469,0.9968871595330739,0.5686770428015564,0.16108949416342414,0,0,,0.3993981529521635,6508,941,0.43346650276582666,0.5496210448473164,0.18595031616457183,0.010165045244340276,0.5809826250296213,0.5534585113045166,0.6289505726400906,0.6933611786283973,0.9808714133900106,0.6581650726177825,0.997874601487779,0.6017534537725824,0.20297555791710944,0,0,,0.43346650276582666,16145,2226,0.4131310003096934,0.5480453576665533,0.18554085717689545,0.013003570264982577,0.6354461988627108,0.553036061668741,0.6182612957193424,0.9024192721047279,0.981581311769991,0.6404612159329139,0.9973045822102425,0.582659478885894,0.17879604672057503,0,0,,0.4131310003096934
fold_val2026,547.875,0.1,6.907693799999834,0.07475039768972573,0.7365181642962966,-0.05858995548141704,34928.266689241944,207,15024,2072,0.41300585729499467,0.5702308022825274,0.19392910144733405,0.01497045104180228,0.5795584399412922,0.577345481898655,0.6276637499077853,1.2323088755679281,0.98503861003861,0.6258043758043758,0.9956563706563707,0.574404761904762,0.16264478764478765,23,5,0.21739130434782608,0.41300585729499467,6990,936,0.40171673819742487,0.5759927156422608,0.19578221763517842,0.014587092798111474,0.5356363369912109,0.5819071153821953,0.630720104473927,1.0163820966598591,0.9861111111111112,0.6121794871794872,0.9935897435897436,0.5626780626780626,0.1485042735042735,6,1,0.16666666666666666,0.40171673819742487,5162,725,0.42037969779155365,0.566444899910352,0.192572249315801,0.014864198903670038,0.6858932727672682,0.5752742823196058,0.6213579379739842,1.5348126416588956,0.9848275862068966,0.6395402298850574,0.9972413793103448,0.5793103448275863,0.17655172413793102,13,3,0.23076923076923078,0.42037969779155365,2872,411,0.4272284122562674,0.56301180982453,0.19185764899257846,0.029137809380198092,0.5441499588467912,0.5699658559157534,0.6315588344429353,1.2200811713625326,0.9829683698296837,0.6326034063260341,0.9975669099756691,0.5924574209245742,0.170316301703163,4,1,0.25,0.4272284122562674,8034,1136,0.42282798108040826,0.5652176364392939,0.19231679348703634,0.017173150314427326,0.6205354752852857,0.5733766222957242,0.6250045616556904,1.4229714884019455,0.9841549295774648,0.637030516431925,0.9973591549295775,0.5840669014084507,0.1742957746478873,17,4,0.23529411764705882,0.42282798108040826
fold_val2023,547.875,1.0,2.691058199998224,0.09686525525470059,0.8037285585931869,-0.03970024674483426,15798.875451226837,203,31345,4145,0.39575689902695804,0.5513605532661217,0.1867498716119133,0.010731875036429799,0.6040933120198939,0.5545806529413022,0.6126580843429515,0.5806368574349411,0.9778045838359469,0.6244471250502612,0.9939686369119421,0.570205066344994,0.16960193003618818,1,0,0.0,0.39575689902695804,14230,1846,0.38805340829234014,0.5534125627659036,0.1875123664011003,0.00951859783740506,0.6008795256147431,0.5549180832311212,0.6111206767449554,0.27130499270297465,0.9750812567713976,0.6144817623690864,0.991332611050921,0.55931744312026,0.15926327193932827,0,0,,0.38805340829234014,10321,1334,0.38697800600716986,0.5456263299098651,0.18434287649109946,0.016451016406098383,0.6892688863274011,0.5501220464772252,0.6068429311367654,0.8172216685640777,0.97976011994003,0.6239380309845077,0.9947526236881559,0.5710269865067467,0.1634182908545727,0,0,,0.38697800600716986,6794,965,0.42522814247865764,0.55577368604181,0.18880937938226772,0.016257175465915645,0.5161926851488811,0.5606471298755988,0.624712177124897,0.8692533278231906,0.9803108808290155,0.6442141623488774,0.9979274611398964,0.5898963730569948,0.19792746113989637,1,0,0.0,0.42522814247865764,17115,2299,0.40216184633362545,0.5496544419496219,0.18611590720349194,0.01637406897123997,0.6060633974651768,0.5543001017859339,0.6139363379286653,0.8381127518006769,0.9799913005654632,0.6324488908220965,0.9960852544584602,0.5789473684210527,0.177903436276642,1,0,0.0,0.40216184633362545
fold_val2024,547.875,1.0,3.8118818000002648,0.13584343831039788,0.7662263692298136,-0.03545239595913769,25287.976238050895,204,31169,4164,0.40026949854021626,0.5507927270742001,0.18623806014530433,0.01178511237277344,0.6087293572478324,0.5554064551260349,0.6093480874687262,0.8306939916259766,0.9781460134486071,0.6288824847902659,0.9963976945244957,0.5744876721101506,0.17459173871277617,27,6,0.2222222222222222,0.40026949854021626,14654,1895,0.38733451617305853,0.5504605202482525,0.18579949358812767,0.013543681465543732,0.6083262457739729,0.5537638228747211,0.6028496372184639,0.5965183152124978,0.9720316622691293,0.6167106420404572,0.9968337730870712,0.5635444151275285,0.16464379947229552,11,5,0.45454545454545453,0.38733451617305853,9387,1265,0.40396292745286033,0.551551512782102,0.1866918043514517,0.016107247029481696,0.6572755982010734,0.5573767911471529,0.6137713742594598,1.0451239552084144,0.9857707509881423,0.6313570487483531,0.9968379446640316,0.5754940711462451,0.16996047430830039,10,1,0.1,0.40396292745286033,7128,1004,0.4219977553310887,0.5504764304113722,0.18654213666968167,0.018322877729450737,0.5659988246036185,0.5561886645509106,0.61688272507573,1.0270317436531657,0.9800796812749004,0.648738379814077,0.9950199203187251,0.5938745019920318,0.199203187250996,6,0,0.0,0.4219977553310887,16515,2269,0.41174689676052073,0.5510874990286317,0.18662720663812093,0.014505861485357041,0.6120958698726502,0.5568639866434887,0.6151142570095883,1.0373246885069478,0.9832525341560159,0.6390480387836052,0.996033494931688,0.5836271485235787,0.18289995592772146,16,1,0.0625,0.41174689676052073
fold_val2025,547.875,1.0,5.139634400002251,0.057163784277876106,0.7913588348833348,-0.05034347890064362,31224.47670506863,205,30848,4162,0.40414289419087135,0.5534645422615786,0.18770063432887055,0.011916134318477774,0.6534804894601417,0.557812515087653,0.6166943832147339,0.7794684967566793,0.9776549735703989,0.6262213679320838,0.996155694377703,0.5755045651129265,0.1660259490629505,0,0,,0.40414289419087135,14703,1936,0.3942732775624022,0.5594076319852823,0.1900704073141585,0.01250824338219201,0.6802141828448619,0.5630574202395494,0.6148883598057926,0.6482088900834153,0.9731404958677686,0.6098484848484848,0.9948347107438017,0.5671487603305785,0.15134297520661158,0,0,,0.3942732775624022,9637,1285,0.3993981529521635,0.5469892445868149,0.18526634343511877,0.01915644829196589,0.6795696968467139,0.5527507755600319,0.6111156878352678,1.0423379265962407,0.982101167315175,0.6274967574578469,0.9968871595330739,0.5688715953307393,0.16108949416342414,0,0,,0.3993981529521635,6508,941,0.43346650276582666,0.5496263731595629,0.1859514777739225,0.01008658635178782,0.5811228612722108,0.5534585113045166,0.6290354787208153,0.6923984484259359,0.9808714133900106,0.6581650726177825,0.997874601487779,0.6017534537725824,0.20297555791710944,0,0,,0.43346650276582666,16145,2226,0.4131310003096934,0.5480522630291466,0.18554251898649288,0.012867398735441255,0.6353243758043444,0.553036061668741,0.6183391005997858,0.9011706441992613,0.981581311769991,0.6404612159329139,0.9973045822102425,0.5827717879604672,0.17879604672057503,0,0,,0.4131310003096934
fold_val2026,547.875,1.0,5.633504500001436,0.07519632202559381,0.7364305051867034,-0.05840292316647089,34929.622588684106,207,15024,2072,0.41300585729499467,0.570229741737423,0.19392819678587617,0.014845326622925866,0.5797092490245569,0.577345481898655,0.6275742348981741,1.2324925688915365,0.98503861003861,0.6256435006435006,0.9956563706563707,0.5745254182754184,0.16312741312741313,23,5,0.21739130434782608,0.41300585729499467,6990,936,0.40171673819742487,0.5759876903654266,0.19577961371830702,0.014737136005249948,0.5356436694143127,0.5819071153821953,0.6305697072954887,1.0172456841124569,0.9861111111111112,0.6118233618233619,0.9935897435897436,0.5626780626780626,0.1485042735042735,6,1,0.16666666666666666,0.40171673819742487,5162,725,0.42037969779155365,0.5664459345873849,0.19257193020816787,0.01427993246210132,0.6861694753684193,0.5752742823196058,0.6213263614452568,1.5346327836216531,0.9848275862068966,0.6395402298850574,0.9972413793103448,0.579655172413793,0.17655172413793102,13,3,0.23076923076923078,0.42037969779155365,2872,411,0.4272284122562674,0.5630166329626156,0.19185982760636308,0.029285713390306615,0.5445263179478916,0.5699658559157534,0.6315133611888182,1.21923495609621,0.9829683698296837,0.6326034063260341,0.9975669099756691,0.5924574209245742,0.17274939172749393,4,1,0.25,0.4272284122562674,8034,1136,0.42282798108040826,0.5652200254180623,0.19231736726662152,0.016825735788320882,0.620840533515096,0.5733766222957242,0.6249680173157457,1.4225548375174364,0.9841549295774648,0.637030516431925,0.9973591549295775,0.5842869718309859,0.17517605633802816,17,4,0.23529411764705882,0.42282798108040826
fold_val2023,730.5,0.001,2.637279299997317,0.09735538271037526,0.8036175451843088,-0.03977838651039672,16643.84543095044,203,31345,4145,0.39575689902695804,0.5513595261326564,0.1867502052738525,0.010767098250037197,0.6048321699185124,0.5545806529413022,0.6125966721389684,0.5808220664680788,0.9778045838359469,0.6245275432247688,0.9939686369119421,0.5703256936067551,0.16960193003618818,1,0,0.0,0.39575689902695804,14230,1846,0.38805340829234014,0.5534105071741088,0.1875120249432041,0.009492513928073406,0.6017267062228624,0.5549180832311212,0.6110343422925938,0.2716754242778138,0.9750812567713976,0.6143011917659805,0.991332611050921,0.5595882990249187,0.15872156013001085,0,0,,0.38805340829234014,10321,1334,0.38697800600716986,0.5456244957525838,0.18434340204087887,0.016268901801136083,0.689909231350209,0.5501220464772252,0.606754730409964,0.8175550777217607,0.97976011994003,0.6239380309845077,0.9947526236881559,0.5712143928035982,0.1634182908545727,0,0,,0.38697800600716986,6794,965,0.42522814247865764,0.5557760389870661,0.1888108355759789,0.016438524740343262,0.5169156720555921,0.5606471298755988,0.6247436598191218,0.8688336440094876,0.9803108808290155,0.6449050086355786,0.9979274611398964,0.5896373056994819,0.19896373056994818,1,0,0.0,0.42522814247865764,17115,2299,0.40216184633362545,0.5496542699118051,0.18611680218329604,0.01633623561644277,0.6067522461632909,0.5543001017859339,0.613895646939664,0.8381437887455044,0.9799913005654632,0.6327388719733217,0.9960852544584602,0.5789473684210527,0.17833840800347978,1,0,0.0,0.40216184633362545
fold_val2024,730.5,0.001,3.8683987999975216,0.13798681063169987,0.7659369506071757,-0.0346381802949888,27947.0445890206,204,31169,4164,0.40026949854021626,0.5507856187459126,0.1862356676233056,0.011767391634132023,0.6090526867811114,0.5554064551260349,0.609350607973906,0.8319738342028743,0.9781460134486071,0.6288824847902659,0.9961575408261287,0.5746077489593341,0.17435158501440923,28,6,0.21428571428571427,0.40026949854021626,14654,1895,0.38733451617305853,0.5504590535286853,0.1857994021836648,0.0137811044993732,0.6088331483386386,0.5537638228747211,0.6029412895533901,0.5967831789516331,0.9720316622691293,0.6167106420404572,0.9963060686015831,0.5634124890061565,0.16411609498680738,11,5,0.45454545454545453,0.38733451617305853,9387,1265,0.40396292745286033,0.5515423131333284,0.186689929519428,0.01585384434570608,0.6574815270567476,0.5573767911471529,0.6137107656368826,1.0467744811936688,0.9857707509881423,0.6313570487483531,0.9968379446640316,0.5758893280632411,0.16996047430830039,10,1,0.1,0.40396292745286033,7128,1004,0.4219977553310887,0.5504604779600789,0.18653433167122857,0.018628899134206723,0.566345133552205,0.5561886645509106,0.6167851411040797,1.0298999163272973,0.9800796812749004,0.648738379814077,0.9950199203187251,0.5941235059760956,0.199203187250996,7,0,0.0,0.4219977553310887,16515,2269,0.41174689676052073,0.5510753848187704,0.18662277230102256,0.014384892871244039,0.6123859690966577,0.5568639866434887,0.6150376895442506,1.0395001227515603,0.9832525341560159,0.6390480387836052,0.996033494931688,0.5839576906126047,0.18289995592772146,17,1,0.058823529411764705,0.41174689676052073
fold_val2025,730.5,0.001,4.925127999995311,0.05826399105604221,0.7910352791282247,-0.05014292166557271,35873.811133007344,205,30848,4162,0.40414289419087135,0.5534613893400235,0.18769995364072203,0.012112664880418107,0.653652449553765,0.557812515087653,0.6166261460525979,0.7800337263759117,0.9776549735703989,0.6262213679320838,0.996155694377703,0.5755045651129265,0.1660259490629505,0,0,,0.40414289419087135,14703,1936,0.3942732775624022,0.5594039319551201,0.19006941729992338,0.01272592632378711,0.6806071802339473,0.5630574202395494,0.6147831115049889,0.6488660220257815,0.9731404958677686,0.6098484848484848,0.9948347107438017,0.5671487603305785,0.15134297520661158,0,0,,0.3942732775624022,9637,1285,0.3993981529521635,0.5469859604659928,0.18526615962929494,0.0191122912361855,0.6797887823171166,0.5527507755600319,0.6110764409498253,1.0429320679285148,0.982101167315175,0.6274967574578469,0.9968871595330739,0.5688715953307393,0.16108949416342414,0,0,,0.3993981529521635,6508,941,0.43346650276582666,0.5496246505553383,0.1859507601414725,0.01008284475831714,0.5809482681428495,0.5534585113045166,0.6290079292469614,0.6927096920312671,0.9808714133900106,0.6581650726177825,0.997874601487779,0.6017534537725824,0.20297555791710944,0,0,,0.43346650276582666,16145,2226,0.4131310003096934,0.5480496083508773,0.18554211999679276,0.01303468638983499,0.6353773900093557,0.553036061668741,0.6183045689050908,0.9016506632166829,0.981581311769991,0.6404612159329139,0.9973045822102425,0.5827717879604672,0.17879604672057503,0,0,,0.4131310003096934
fold_val2026,730.5,0.001,6.100641700002598,0.07523054827448238,0.7364612456127235,-0.05856010706944608,41463.02075589118,207,15024,2072,0.41300585729499467,0.5702302216954667,0.1939283569833997,0.01502142124973765,0.5797999248825673,0.577345481898655,0.6275532884637155,1.2324094370305123,0.98503861003861,0.6251608751608752,0.9956563706563707,0.5745254182754184,0.16264478764478765,23,5,0.21739130434782608,0.41300585729499467,6990,936,0.40171673819742487,0.5759903815098685,0.19578045675790726,0.01479637738690982,0.5358534863464566,0.5819071153821953,0.6305482068239839,1.0167832143521276,0.9861111111111112,0.6118233618233619,0.9935897435897436,0.5626780626780626,0.1485042735042735,6,1,0.16666666666666666,0.40171673819742487,5162,725,0.42037969779155365,0.5664417411142415,0.19257063720125123,0.01454384417824466,0.6863337250763112,0.5752742823196058,0.6212414754485448,1.535361735579403,0.9848275862068966,0.639080459770115,0.9972413793103448,0.579655172413793,0.17655172413793102,13,3,0.23076923076923078,0.42037969779155365,2872,411,0.4272284122562674,0.5630201310470045,0.19186093779525298,0.029005061320019877,0.5443656239401304,0.5699658559157534,0.6316086852067634,1.2186212203166673,0.9829683698296837,0.6309813463098135,0.9975669099756691,0.5924574209245742,0.170316301703163,4,1,0.25,0.4272284122562674,8034,1136,0.42282798108040826,0.5652185815283435,0.19231693335584085,0.016900312060805826,0.6209164730825105,0.5733766222957242,0.6249475529224809,1.422806659733872,0.9841549295774648,0.636150234741784,0.9973591549295775,0.5842869718309859,0.1742957746478873,17,4,0.23529411764705882,0.42282798108040826
fold_val2023,730.5,0.01,2.7191078000032576,0.09739268624143711,0.8035490486874833,-0.03970611853835157,16643.743874102547,203,31345,4145,0.39575689902695804,0.551358447199093,0.18674958037641406,0.010665334181487681,0.6048244682353094,0.5545806529413022,0.6125800199813528,0.5810166159096539,0.9780458383594692,0.6245275432247688,0.9939686369119421,0.570205066344994,0.16936067551266587,1,0,0.0,0.39575689902695804,14230,1846,0.38805340829234014,0.5534088777966227,0.18751096831363928,0.009579118836889252,0.6019120365762484,0.5549180832311212,0.6109617066808186,0.27196904914521014,0.9750812567713976,0.6143011917659805,0.991332611050921,0.5594528710725893,0.15872156013001085,0,0,,0.38805340829234014,10321,1334,0.38697800600716986,0.545624525631446,0.18434343032692468,0.016270436031205652,0.6898003854168852,0.5501220464772252,0.6067691636572807,0.8175496464065709,0.9805097451274363,0.6241879060469765,0.9947526236881559,0.5710269865067467,0.1634182908545727,0,0,,0.38697800600716986,6794,965,0.42522814247865764,0.5557744285203818,0.18881012266579664,0.016303994499789976,0.5166636557482993,0.5606471298755988,0.6247970418222938,0.8691208954013906,0.9803108808290155,0.644559585492228,0.9979274611398964,0.5896373056994819,0.19792746113989637,1,0,0.0,0.42522814247865764,17115,2299,0.40216184633362545,0.5496536486362623,0.18611653624280525,0.01628375745893346,0.6065819436272533,0.5543001017859339,0.6139255413524661,0.8382558716299902,0.980426272292301,0.6327388719733218,0.9960852544584602,0.5788386254893432,0.177903436276642,1,0,0.0,0.40216184633362545
fold_val2024,730.5,0.01,4.255603599995084,0.1371869223865031,0.7660226495993274,-0.03468854695465744,27946.609402452912,204,31169,4164,0.40026949854021626,0.5507884264278902,0.1862365645266499,0.011575783056726671,0.6099342102704626,0.5554064551260349,0.6093327341464851,0.8314683157754837,0.9781460134486071,0.6289625360230547,0.9961575408261287,0.5746077489593341,0.17459173871277617,27,6,0.2222222222222222,0.40026949854021626,14654,1895,0.38733451617305853,0.5504551125281446,0.1857987269398021,0.014022319246381948,0.6098811628548176,0.5537638228747211,0.6028613417989696,0.5974948542864766,0.9720316622691293,0.6167106420404572,0.9963060686015831,0.5634124890061565,0.16464379947229552,11,5,0.45454545454545453,0.38733451617305853,9387,1265,0.40396292745286033,0.5515523451115615,0.1866922300915483,0.016120495692776276,0.658379163542038,0.5573767911471529,0.6137114211840521,1.044974625442144,0.9857707509881423,0.6313570487483531,0.9968379446640316,0.5756916996047431,0.16996047430830039,10,1,0.1,0.40396292745286033,7128,1004,0.4219977553310887,0.5504676460130822,0.18653661213326714,0.017898501481510593,0.5662102609405999,0.5561886645509106,0.6168704794100731,1.028611135476458,0.9800796812749004,0.649070385126162,0.9950199203187251,0.5943725099601593,0.199203187250996,6,0,0.0,0.4219977553310887,16515,2269,0.41174689676052073,0.5510841807050244,0.18662506419347816,0.014199150916692686,0.6127835433192562,0.5568639866434887,0.6150748948162094,1.0379205833191332,0.9832525341560159,0.6391949463787279,0.996033494931688,0.5839576906126047,0.18289995592772146,16,1,0.0625,0.41174689676052073
fold_val2025,730.5,0.01,6.028414399996109,0.059764958158707505,0.7905090159752979,-0.04977033487193375,35872.17706829569,205,30848,4162,0.40414289419087135,0.5534562593414609,0.18769845777839797,0.012004092329168407,0.6541811710259346,0.557812515087653,0.6165352879956288,0.7809533899589003,0.9776549735703989,0.6261412782316195,0.996155694377703,0.5755045651129265,0.1660259490629505,0,0,,0.40414289419087135,14703,1936,0.3942732775624022,0.5593988912085341,0.19006780651062294,0.012939730982365113,0.6809206868332797,0.5630574202395494,0.6147073529785199,0.6497612675912819,0.9731404958677686,0.6098484848484849,0.9948347107438017,0.5671487603305785,0.1518595041322314,0,0,,0.3942732775624022,9637,1285,0.3993981529521635,0.5469799444559924,0.18526416491192776,0.01927389167081822,0.6807496408234727,0.5527507755600319,0.610993835543419,1.0440204445109431,0.982101167315175,0.627237354085603,0.9968871595330739,0.5688715953307393,0.16031128404669262,0,0,,0.3993981529521635,6508,941,0.43346650276582666,0.5496206309163966,0.1859502626253969,0.00997747237147124,0.5813702126117888,0.5534585113045166,0.6288707375713043,0.6934359685017879,0.9808714133900106,0.6581650726177825,0.997874601487779,0.6017534537725824,0.20297555791710944,0,0,,0.43346650276582666,16145,2226,0.4131310003096934,0.54804439707193,0.18554072879667582,0.012924322999744553,0.6361179771174085,0.553036061668741,0.6181999599409091,0.9025929668580848,0.981581311769991,0.6403114705001498,0.9973045822102425,0.5827717879604672,0.17834681042228212,0,0,,0.4131310003096934
fold_val2026,730.5,0.01,6.323925699995016,0.07536187546212482,0.7364185653672638,-0.05856566191429746,41463.06191906628,207,15024,2072,0.41300585729499467,0.5702295870819271,0.19392815935553706,0.015021005452747106,0.5797889267114689,0.577345481898655,0.6275499371855954,1.2325193562313208,0.98503861003861,0.6251608751608752,0.9956563706563707,0.5745254182754184,0.16264478764478765,23,5,0.21739130434782608,0.41300585729499467,6990,936,0.40171673819742487,0.5759904696227662,0.19578054647198342,0.014796775217545678,0.5358697999573195,0.5819071153821953,0.6305497030524739,1.0167680722623633,0.9861111111111112,0.6118233618233619,0.9935897435897436,0.5626780626780626,0.1485042735042735,6,1,0.16666666666666666,0.40171673819742487,5162,725,0.42037969779155365,0.5664402449018078,0.19257006010980635,0.014543350866754838,0.6862953354130525,0.5752742823196058,0.62123538534794,1.5356218223727311,0.9848275862068966,0.639080459770115,0.9972413793103448,0.579655172413793,0.17655172413793102,13,3,0.23076923076923078,0.42037969779155365,2872,411,0.4272284122562674,0.5630192860280656,0.19186072285223005,0.029284138681886684,0.5443364065692684,0.5699658559157534,0.6315984584866042,1.2187694781342475,0.9829683698296837,0.6309813463098135,0.9975669099756691,0.5924574209245742,0.170316301703163,4,1,0.25,0.4272284122562674,8034,1136,0.42282798108040826,0.5652173181050206,0.19231648572546986,0.016999271609625752,0.6208783051347315,0.5733766222957242,0.6249399840601932,1.4230270076297786,0.9841549295774648,0.636150234741784,0.9973591549295775,0.5842869718309859,0.1742957746478873,17,4,0.23529411764705882,0.42282798108040826
fold_val2023,730.5,0.1,2.678724199999124,0.09671074981937133,0.8037992567279606,-0.03979879767850778,16644.001204808,203,31345,4145,0.39575689902695804,0.5513625117488332,0.1867511733449333,0.010780326635131881,0.604795697330322,0.5545806529413022,0.6126048271224085,0.5802837108364843,0.9778045838359469,0.6245275432247688,0.9939686369119421,0.5702653799758746,0.16960193003618818,1,0,0.0,0.39575689902695804,14230,1846,0.38805340829234014,0.5534129369447618,0.18751299612545202,0.009563934804099965,0.6017560102826263,0.5549180832311212,0.6110293619296047,0.27123756313642444,0.9750812567713976,0.6143011917659805,0.991332611050921,0.5594528710725893,0.15872156013001085,0,0,,0.38805340829234014,10321,1334,0.38697800600716986,0.545625241244007,0.18434293309273306,0.01634540297741798,0.6898334276462103,0.5501220464772252,0.6067780482808572,0.8174195638975043,0.97976011994003,0.6239380309845077,0.9947526236881559,0.5712143928035982,0.1634182908545727,0,0,,0.38697800600716986,6794,965,0.42522814247865764,0.5557835918698589,0.18881398015626358,0.016444655651399513,0.5168459422779538,0.5606471298755988,0.6247562922559451,0.867486471716902,0.9803108808290155,0.6449050086355786,0.9979274611398964,0.5896373056994819,0.19896373056994818,1,0,0.0,0.42522814247865764,17115,2299,0.40216184633362545,0.5496577176770797,0.1861177676676455,0.0163848024905369,0.6066635138836646,0.5543001017859339,0.6139147231021688,0.837521785382434,0.9799913005654632,0.6327388719733217,0.9960852544584602,0.5789473684210527,0.17833840800347978,1,0,0.0,0.40216184633362545
fold_val2024,730.5,0.1,3.877491300001566,0.1384474994256996,0.7657311637231579,-0.034499342512435284,27946.876969897814,204,31169,4164,0.40026949854021626,0.5507806627172103,0.18623405640306154,0.01168613179242523,0.6098712798151721,0.5554064551260349,0.6093476170321629,0.8328661588520709,0.9781460134486071,0.6287223823246878,0.9963976945244957,0.5747278258085176,0.17435158501440923,28,6,0.21428571428571427,0.40026949854021626,14654,1895,0.38733451617305853,0.5504538820766144,0.18579875387197378,0.01381447252700923,0.6101349685147008,0.5537638228747211,0.6029290052584138,0.5977170521765145,0.9720316622691293,0.6165347405452946,0.9968337730870712,0.5635444151275285,0.16411609498680738,11,5,0.45454545454545453,0.38733451617305853,9387,1265,0.40396292745286033,0.5515373892699412,0.18668698802729328,0.016250882096773753,0.6582529384659723,0.5573767911471529,0.6136400059879492,1.047657880622087,0.9857707509881423,0.6313570487483531,0.9968379446640316,0.5758893280632411,0.16996047430830039,10,1,0.1,0.40396292745286033,7128,1004,0.4219977553310887,0.5504559224474018,0.18653249272936576,0.018400127365250735,0.5659080133260074,0.5561886645509106,0.6168905016848782,1.0307189752127859,0.9800796812749004,0.6484063745019919,0.9950199203187251,0.5943725099601593,0.199203187250996,7,0,0.0,0.4219977553310887,16515,2269,0.41174689676052073,0.5510706199383603,0.18662030667799706,0.014565602073880165,0.6125821484934537,0.5568639866434887,0.615042944730166,1.0403557859879002,0.9832525341560159,0.6389011311884824,0.996033494931688,0.5840678713089467,0.18289995592772146,17,1,0.058823529411764705,0.41174689676052073
