fold,half_life_days,l2,alpha,beta,gamma,fund_loss,fit_seconds,log_loss_per_race,brier_score_per_race,ece_10bin,hit_rate_top1,hit_rate_top3,favorite_hit_rate,roi_edge20,n_bets_edge20,roi_edge30,n_bets_edge30,roi_edge40,n_bets_edge40,roi_edge50,n_bets_edge50,itm_hit_rate_top3,itm_hit_rate_top4,itm_precision_top3,itm_precision_top4,itm_recall_top3,itm_recall_top4,itm_full_sweep_top_3
fold4_val2026Q2,730.5,1.0,0.19557535351540137,0.7090220776881101,-0.015922838394572383,20624.659567422685,1.4658107999712229,1.799810419244384,2.0929331689258723,0.2850277264325323,0.24265975820379965,0.6321243523316062,0.73,3.230208333333334,960,3.39519595448799,791,3.5437990580847725,637,3.4580896686159845,513,0.9974160206718347,1.0,0.6304909560723514,0.5895779500430663,0.6324289405684754,0.7868217054263565,0.17571059431524547
fold1_val2024,913.125,0.001,0.19590941762098119,0.7916744871931226,-0.00565120960907285,13960.685689041655,1.0678260000422597,1.8614729458394834,2.1272511954454703,0.2580182885219053,0.24770965468639888,0.6180408738548273,0.7407407407407407,3.0813836477987424,4770,3.167028380634391,3594,3.5358816749903963,2603,3.8146799116997787,1812,0.97467018469657,0.9963060686015831,0.6170624450307829,0.5636763412489005,0.618249780123131,0.752198768689534,0.16411609498680738
fold2_val2025,913.125,0.001,0.12435702812149596,0.7889287571391499,-0.03372479151946822,18480.34087083903,1.2027706999797374,1.859521757803474,2.128814094525195,0.26259946949602125,0.2428842504743833,0.611523201656029,0.7276853252647504,3.2764104660670474,4892,3.411457233368533,3788,3.5322890708437167,2809,3.5948033025740656,2059,0.9736570247933884,0.993801652892562,0.6103650137741047,0.5644369834710744,0.6115702479338843,0.7537448347107438,0.15444214876033058
fold3_val2026Q1,913.125,0.001,0.16884677036153312,0.736300558491047,-0.020104156577347574,22002.904541609212,1.3997852000175044,1.9041935304696067,2.179879216473321,0.2569428238039673,0.22545454545454546,0.5927272727272728,0.6666666666666666,3.3105563480741793,1402,3.6037769784172657,1112,3.833489461358313,854,4.113403614457831,664,0.9836065573770492,0.9908925318761385,0.5938069216757741,0.5441712204007286,0.593351548269581,0.7249544626593807,0.12386156648451731
fold4_val2026Q2,913.125,0.001,0.19612954452491774,0.7088487814503103,-0.01544373947349729,23155.50181893982,1.4199856999330223,1.7998060874541928,2.0929182464273612,0.2850277264325324,0.24265975820379965,0.6321243523316062,0.73,3.2194154488517746,958,3.39519595448799,791,3.5509433962264154,636,3.475538160469667,511,0.9974160206718347,1.0,0.6304909560723514,0.5895779500430663,0.6324289405684754,0.7868217054263565,0.17571059431524547
fold1_val2024,913.125,0.01,0.19563903129336402,0.7917102051091608,-0.005855069189663039,13960.664312758694,1.0759073999943212,1.8614720407536318,2.1272473851881917,0.2580182885219052,0.24788583509513742,0.6180408738548273,0.7407407407407407,3.0732285115303988,4770,3.1645421653214587,3593,3.542594013814275,2606,3.8288631346578366,1812,0.97467018469657,0.9963060686015831,0.6170624450307829,0.5638082673702726,0.618249780123131,0.7523746701846966,0.16411609498680738
fold2_val2025,913.125,0.01,0.12435753290211224,0.7889287922825878,-0.033724043281016816,18480.345904493806,1.146644699969329,1.8595217551289864,2.128814090651103,0.2625994694960212,0.2428842504743833,0.611523201656029,0.7276853252647504,3.2764104660670474,4892,3.411457233368533,3788,3.5322890708437167,2809,3.5948033025740656,2059,0.9736570247933884,0.993801652892562,0.6103650137741047,0.5644369834710744,0.6115702479338843,0.7537448347107438,0.15444214876033058
fold3_val2026Q1,913.125,0.01,0.16922632169308086,0.736258885906285,-0.02019803290502341,22002.708479466677,1.2476566000841558,1.9041929528955541,2.1798741063992417,0.2569428238039673,0.22545454545454546,0.5927272727272728,0.6666666666666666,3.320171062009979,1403,3.5886792452830187,1113,3.833489461358313,854,4.121116138763198,663,0.9836065573770492,0.9908925318761385,0.5938069216757741,0.5441712204007286,0.593351548269581,0.7249544626593807,0.12386156648451731
fold4_val2026Q2,913.125,0.01,0.19551566975047374,0.708989476370444,-0.01551084653319724,23155.617180695284,1.248115299968049,1.7998102332976529,2.0929177597424062,0.2850277264325323,0.24265975820379965,0.6321243523316062,0.73,3.2280922431865826,954,3.4007594936708867,790,3.5509433962264154,636,3.475538160469667,511,0.9974160206718347,1.0,0.6304909560723514,0.5895779500430663,0.6324289405684754,0.7868217054263565,0.17571059431524547
fold1_val2024,913.125,0.1,0.1958486113001231,0.79169087962189,-0.005348929696676753,13960.845165498778,0.99303119990509,1.8614729091914717,2.127251928347737,0.2580182885219053,0.24770965468639888,0.6183932346723044,0.7407407407407407,3.076116586286433,4769,3.1642936596218023,3596,3.5373706400919893,2609,3.8120242691671256,1813,0.97467018469657,0.9963060686015831,0.6174142480211082,0.5636763412489005,0.6186015831134565,0.752198768689534,0.16464379947229552
fold2_val2025,913.125,0.1,0.1243606680967648,0.7889291390832731,-0.033717753777146066,18480.396168231448,1.1585875999880955,1.8595217310898133,2.128814078743579,0.26259946949602125,0.2428842504743833,0.611523201656029,0.7276853252647504,3.2764104660670474,4892,3.411457233368533,3788,3.5322890708437167,2809,3.5948033025740656,2059,0.9736570247933884,0.993801652892562,0.6103650137741047,0.5644369834710744,0.6115702479338843,0.7537448347107438,0.15444214876033058
fold3_val2026Q1,913.125,0.1,0.16927430535106924,0.7362715504734677,-0.020191117284557362,22002.785960824185,1.2461705000605434,1.9041939084664026,2.1798735258808386,0.2569428238039673,0.22545454545454546,0.5927272727272728,0.6666666666666666,3.320171062009979,1403,3.5886792452830187,1113,3.833489461358313,854,4.121116138763198,663,0.9836065573770492,0.9908925318761385,0.5938069216757741,0.5441712204007286,0.593351548269581,0.7249544626593807,0.12386156648451731
